Occupation Field,Municipality,Skill,Count
Yrken med social inriktning,Lomma,egen bil,20
Yrken med social inriktning,Lomma,funktionsnedsättning,18
Yrken med social inriktning,Lomma,matlagning,18
Yrken med social inriktning,Lomma,träning,14
Yrken med social inriktning,Heby,körkort,58
Yrken med social inriktning,Heby,omsorg,27
Yrken med social inriktning,Heby,svenska,26
Yrken med social inriktning,Heby,insatser,21
Yrken med social inriktning,Heby,sjukvård,20
Yrken med social inriktning,Heby,personlig hygien,19
Yrken med social inriktning,Heby,socialt arbete,15
Yrken med social inriktning,Heby,barn,13
Yrken med social inriktning,Heby,kollektivavtal,13
Yrken med social inriktning,Heby,omvårdnad,12
Hälso- och sjukvård,Gnesta,körkort,33
Hälso- och sjukvård,Gnesta,svenska,30
Hälso- och sjukvård,Gnesta,sjukvård,28
Hälso- och sjukvård,Gnesta,administration,21
Hälso- och sjukvård,Gnesta,rådgivning,20
Hälso- och sjukvård,Gnesta,lager,18
Hälso- och sjukvård,Gnesta,försäljning,18
Hälso- och sjukvård,Gnesta,hälsa,18
Hälso- och sjukvård,Gnesta,kampanjer,17
Hälso- och sjukvård,Gnesta,läkemedel,17
Industriell tillverkning,Mjölby,körkort,49
Industriell tillverkning,Mjölby,truckkort,44
Industriell tillverkning,Mjölby,svenska,42
Industriell tillverkning,Mjölby,traverskort,39
Industriell tillverkning,Mjölby,industri,37
Industriell tillverkning,Mjölby,egen bil,33
Industriell tillverkning,Mjölby,montering,30
Industriell tillverkning,Mjölby,el,22
Industriell tillverkning,Mjölby,truck,21
Industriell tillverkning,Mjölby,ritningsläsning,21
"Installation, drift, underhåll",Upplands Väsby,engelska,224
"Installation, drift, underhåll",Upplands Väsby,svenska,174
"Installation, drift, underhåll",Upplands Väsby,körkort,166
"Installation, drift, underhåll",Upplands Väsby,reparation,155
"Installation, drift, underhåll",Upplands Väsby,bilen,143
"Installation, drift, underhåll",Upplands Väsby,däckskifte,134
"Installation, drift, underhåll",Upplands Väsby,personbilar,110
"Installation, drift, underhåll",Upplands Väsby,fordon,98
"Installation, drift, underhåll",Upplands Väsby,verkstad,97
"Installation, drift, underhåll",Upplands Väsby,personbilsteknik,92
"Installation, drift, underhåll",Laholm,förebyggande underhåll,83
"Installation, drift, underhåll",Laholm,el,82
"Installation, drift, underhåll",Laholm,tekniska kunskaper,75
"Installation, drift, underhåll",Laholm,mekanik,63
"Installation, drift, underhåll",Laholm,svenska,53
"Installation, drift, underhåll",Laholm,problemlösning,53
"Installation, drift, underhåll",Laholm,reparation,52
"Installation, drift, underhåll",Laholm,felsökning,50
"Installation, drift, underhåll",Laholm,ritningar,42
"Installation, drift, underhåll",Laholm,plc,42
"Transport, distribution, lager",Västervik,körkort,41
"Transport, distribution, lager",Västervik,egen bil,30
"Transport, distribution, lager",Västervik,motion,29
"Transport, distribution, lager",Västervik,direktreklam,29
"Transport, distribution, lager",Västervik,svenska,26
"Transport, distribution, lager",Västervik,ykb,16
"Transport, distribution, lager",Västervik,kundrelationer,14
"Transport, distribution, lager",Västervik,gymnasieexamen,13
"Transport, distribution, lager",Västervik,gymnasiet,13
"Transport, distribution, lager",Västervik,digitalt färdskrivarkort,11
Hälso- och sjukvård,Olofström,svenska,46
Hälso- och sjukvård,Olofström,sjukvård,28
Hälso- och sjukvård,Olofström,vårdcentral,26
Hälso- och sjukvård,Olofström,körkort,13
Hälso- och sjukvård,Olofström,hälsovård,12
Hälso- och sjukvård,Olofström,äldreomsorg,12
Hälso- och sjukvård,Olofström,ordinärt boende,12
Hälso- och sjukvård,Olofström,sjukvårdsinsatser,11
Hälso- och sjukvård,Olofström,delegering,10
Hälso- och sjukvård,Olofström,sjukvårdslagen,10
Hälso- och sjukvård,Botkyrka,svenska,151
Hälso- och sjukvård,Botkyrka,sjukvård,84
Hälso- och sjukvård,Botkyrka,körkort,78
Hälso- och sjukvård,Botkyrka,yrkeslegitimation,55
Hälso- och sjukvård,Botkyrka,registerkontroll,54
Hälso- och sjukvård,Botkyrka,barn,49
Hälso- och sjukvård,Botkyrka,vårdcentral,45
Hälso- och sjukvård,Botkyrka,hemtjänst,44
Hälso- och sjukvård,Botkyrka,ungdomar,40
Hälso- och sjukvård,Botkyrka,personuppgifter,39
Kropps- och skönhetsvård,Eskilstuna,behandling,6
Kropps- och skönhetsvård,Eskilstuna,svenska,4
Kropps- och skönhetsvård,Eskilstuna,försäljning,3
Kropps- och skönhetsvård,Eskilstuna,kampanjer,2
Kropps- och skönhetsvård,Eskilstuna,anläggning,2
Kropps- och skönhetsvård,Eskilstuna,massagebehandlingar,2
Kropps- och skönhetsvård,Eskilstuna,manikyr,2
Kropps- och skönhetsvård,Eskilstuna,nagelförlängning,2
Kropps- och skönhetsvård,Eskilstuna,pedikyr,2
Kropps- och skönhetsvård,Eskilstuna,barn,2
Chefer och verksamhetsledare,Vallentuna,svenska,29
Chefer och verksamhetsledare,Vallentuna,ledarskap,23
Chefer och verksamhetsledare,Vallentuna,budget,15
Chefer och verksamhetsledare,Vallentuna,rekrytering,14
Chefer och verksamhetsledare,Vallentuna,sjukvård,11
Chefer och verksamhetsledare,Vallentuna,personalansvar,11
Chefer och verksamhetsledare,Vallentuna,ledning,11
Chefer och verksamhetsledare,Vallentuna,ekonomi,11
Chefer och verksamhetsledare,Vallentuna,ledarerfarenhet,10
Chefer och verksamhetsledare,Vallentuna,ga,9
Data/IT,Falkenberg,svenska,26
Data/IT,Falkenberg,engelska,22
Data/IT,Falkenberg,teknik,15
Data/IT,Falkenberg,arbetslivserfarenhet,13
Data/IT,Falkenberg,digitalisering,12
Data/IT,Falkenberg,teknisk support,10
Data/IT,Falkenberg,infrastruktur,9
Data/IT,Falkenberg,kundservice,9
Data/IT,Falkenberg,förvaltning,8
Data/IT,Falkenberg,körkort,7
Data/IT,Gullspång,open source,5
Data/IT,Gullspång,python,4
Data/IT,Gullspång,django,4
Data/IT,Gullspång,react,1
Data/IT,Gullspång,typescript,1
Pedagogik,Orsa,fritidshem,30
Pedagogik,Orsa,förskola,28
Pedagogik,Orsa,särskola,26
Pedagogik,Orsa,verksamhetsområden,26
Pedagogik,Orsa,musikskola,26
Pedagogik,Orsa,grundskola,26
Pedagogik,Orsa,kommunikation,15
Pedagogik,Orsa,barn,8
Pedagogik,Orsa,undervisning,7
Pedagogik,Orsa,svenska,6
Bygg och anläggning,Landskrona,körkort,65
Bygg och anläggning,Landskrona,svenska,31
Bygg och anläggning,Landskrona,ekonomi,24
Bygg och anläggning,Landskrona,projektledning,23
Bygg och anläggning,Landskrona,myndigheter,20
Bygg och anläggning,Landskrona,entreprenadjuridik,20
Bygg och anläggning,Landskrona,datorvana,19
Bygg och anläggning,Landskrona,fastigheter,19
Bygg och anläggning,Landskrona,byggnation,19
Bygg och anläggning,Landskrona,truckkort,18
Industriell tillverkning,Höganäs,svenska,38
Industriell tillverkning,Höganäs,körkort,31
Industriell tillverkning,Höganäs,produktionsarbete,29
Industriell tillverkning,Höganäs,truckkort,28
Industriell tillverkning,Höganäs,industri,22
Industriell tillverkning,Höganäs,jakt,20
Industriell tillverkning,Höganäs,packning,20
Industriell tillverkning,Höganäs,egen bil,19
Industriell tillverkning,Höganäs,truckkörning,18
Industriell tillverkning,Höganäs,övervakning,17
"Administration, ekonomi, juridik",Upplands Väsby,svenska,160
"Administration, ekonomi, juridik",Upplands Väsby,engelska,89
"Administration, ekonomi, juridik",Upplands Väsby,administration,57
"Administration, ekonomi, juridik",Upplands Väsby,ekonomi,56
"Administration, ekonomi, juridik",Upplands Väsby,försäkring,49
"Administration, ekonomi, juridik",Upplands Väsby,excel,37
"Administration, ekonomi, juridik",Upplands Väsby,högskola,37
"Administration, ekonomi, juridik",Upplands Väsby,kontinuerlig coachning,33
"Administration, ekonomi, juridik",Upplands Väsby,ämneskunskaper,33
"Administration, ekonomi, juridik",Upplands Väsby,läxhjälp,33
Pedagogik,Kalmar,undervisning,167
Pedagogik,Kalmar,svenska,152
Pedagogik,Kalmar,engelska,107
Pedagogik,Kalmar,barn,71
Pedagogik,Kalmar,lärarlegitimation,67
Pedagogik,Kalmar,skolledning,57
Pedagogik,Kalmar,handledning,51
Pedagogik,Kalmar,undervisningsmetoder,47
Pedagogik,Kalmar,it-system,44
Pedagogik,Kalmar,matematik,41
Naturvetenskap,Skellefteå,svenska,18
Naturvetenskap,Skellefteå,engelska,15
Naturvetenskap,Skellefteå,körkort,14
Naturvetenskap,Skellefteå,miljö,12
Naturvetenskap,Skellefteå,miljöområdet,10
Naturvetenskap,Skellefteå,exploration,9
Naturvetenskap,Skellefteå,resor,7
Naturvetenskap,Skellefteå,excel,7
Naturvetenskap,Skellefteå,energi,7
Naturvetenskap,Skellefteå,arbetslivserfarenhet,7
Pedagogik,Upplands-Bro,undervisning,110
Pedagogik,Upplands-Bro,barn,66
Pedagogik,Upplands-Bro,svenska,64
Pedagogik,Upplands-Bro,lag,62
Pedagogik,Upplands-Bro,förskola,47
Pedagogik,Upplands-Bro,verktyg,27
Pedagogik,Upplands-Bro,styrdokument,26
Pedagogik,Upplands-Bro,lärarlegitimation,21
Pedagogik,Upplands-Bro,språkutveckling,19
Pedagogik,Upplands-Bro,idrott,19
"Administration, ekonomi, juridik",Tibro,svenska,13
"Administration, ekonomi, juridik",Tibro,engelska,6
"Administration, ekonomi, juridik",Tibro,rekrytering,5
"Administration, ekonomi, juridik",Tibro,excel,5
"Administration, ekonomi, juridik",Tibro,microsoft office,5
"Administration, ekonomi, juridik",Tibro,redovisning,5
"Administration, ekonomi, juridik",Tibro,arbetslivserfarenhet,4
"Administration, ekonomi, juridik",Tibro,handläggning,4
"Administration, ekonomi, juridik",Tibro,kollektivavtal,4
"Administration, ekonomi, juridik",Tibro,administration,4
Chefer och verksamhetsledare,Sala,ledarskap,37
Chefer och verksamhetsledare,Sala,körkort,21
Chefer och verksamhetsledare,Sala,svenska,19
Chefer och verksamhetsledare,Sala,försäljning,15
Chefer och verksamhetsledare,Sala,personalansvar,15
Chefer och verksamhetsledare,Sala,förändringsarbete,15
Chefer och verksamhetsledare,Sala,religion,12
Chefer och verksamhetsledare,Sala,förbättringsarbete,11
Chefer och verksamhetsledare,Sala,arbetsmiljöansvar,11
Chefer och verksamhetsledare,Sala,budget,11
Data/IT,Skara,systemutveckling,11
Data/IT,Skara,engelska,10
Data/IT,Skara,svenska,9
Data/IT,Skara,itil,8
Data/IT,Skara,open source,5
Data/IT,Skara,integration,5
Data/IT,Skara,design,5
Data/IT,Skara,arbetslivserfarenhet,5
Data/IT,Skara,högskoleutbildning,5
Data/IT,Skara,inköp,5
"Hotell, restaurang, storhushåll",Söderhamn,mat,9
"Hotell, restaurang, storhushåll",Söderhamn,servicebranschen,5
"Hotell, restaurang, storhushåll",Söderhamn,ledarskap,5
"Hotell, restaurang, storhushåll",Söderhamn,livsmedelshygien,5
"Hotell, restaurang, storhushåll",Söderhamn,servering,5
"Hotell, restaurang, storhushåll",Söderhamn,barn,4
"Hotell, restaurang, storhushåll",Söderhamn,körkort,4
"Hotell, restaurang, storhushåll",Söderhamn,måltidsverksamhet,4
"Hotell, restaurang, storhushåll",Söderhamn,storkök,4
"Hotell, restaurang, storhushåll",Söderhamn,beredning,4
Pedagogik,Krokom,förskola,94
Pedagogik,Krokom,samiska,86
Pedagogik,Krokom,lokalvård,79
Pedagogik,Krokom,kost,79
Pedagogik,Krokom,styrdokument,55
Pedagogik,Krokom,utvecklingsarbete,38
Pedagogik,Krokom,undervisning,36
Pedagogik,Krokom,barn,35
Pedagogik,Krokom,feedback,27
Pedagogik,Krokom,skolledning,16
Pedagogik,Vara,lärarlegitimation,43
Pedagogik,Vara,undervisning,31
Pedagogik,Vara,barn,17
Pedagogik,Vara,lärarutbildning,15
Pedagogik,Vara,körkort,12
Pedagogik,Vara,styrdokument,11
Pedagogik,Vara,fritidspedagogutbildning,9
Pedagogik,Vara,fritidshem,9
Pedagogik,Vara,svenska,8
Pedagogik,Vara,matematik,8
"Hotell, restaurang, storhushåll",Boden,svenska,50
"Hotell, restaurang, storhushåll",Boden,mat,47
"Hotell, restaurang, storhushåll",Boden,tillagning,33
"Hotell, restaurang, storhushåll",Boden,kök,23
"Hotell, restaurang, storhushåll",Boden,restaurang,22
"Hotell, restaurang, storhushåll",Boden,körkort,22
"Hotell, restaurang, storhushåll",Boden,försäljning,20
"Hotell, restaurang, storhushåll",Boden,förskola,18
"Hotell, restaurang, storhushåll",Boden,egen bil,17
"Hotell, restaurang, storhushåll",Boden,skolkök,16
Data/IT,Ljungby,engelska,72
Data/IT,Ljungby,svenska,72
Data/IT,Ljungby,problemlösning,47
Data/IT,Ljungby,körkort,45
Data/IT,Ljungby,nätverk,40
Data/IT,Ljungby,mjukvara,34
Data/IT,Ljungby,drifting,32
Data/IT,Ljungby,utrustning,32
Data/IT,Ljungby,felsökning,30
Data/IT,Ljungby,hårdvara,27
Data/IT,Dorotea,open source,5
Data/IT,Dorotea,python,4
Data/IT,Dorotea,django,4
Data/IT,Dorotea,react,1
Data/IT,Dorotea,typescript,1
Data/IT,Dorotea,teknikintresse,1
Data/IT,Dorotea,internutbildning,1
Hälso- och sjukvård,Vänersborg,verktyg,93
Hälso- och sjukvård,Vänersborg,körkort,78
Hälso- och sjukvård,Vänersborg,sjukvård,68
Hälso- och sjukvård,Vänersborg,svenska,62
Hälso- och sjukvård,Vänersborg,psykiatri,46
Hälso- och sjukvård,Vänersborg,hemsjukvård,37
Hälso- och sjukvård,Vänersborg,behandling,34
Hälso- och sjukvård,Vänersborg,insatser,28
Hälso- och sjukvård,Vänersborg,handledning,23
Hälso- och sjukvård,Vänersborg,ordinärt boende,21
Chefer och verksamhetsledare,Haninge,ledarskap,76
Chefer och verksamhetsledare,Haninge,svenska,48
Chefer och verksamhetsledare,Haninge,personalansvar,38
Chefer och verksamhetsledare,Haninge,budget,33
Chefer och verksamhetsledare,Haninge,arbetsmiljö,27
Chefer och verksamhetsledare,Haninge,högskoleutbildning,24
Chefer och verksamhetsledare,Haninge,rekrytering,23
Chefer och verksamhetsledare,Haninge,ekonomi,23
Chefer och verksamhetsledare,Haninge,försäljning,20
Chefer och verksamhetsledare,Haninge,körkort,20
"Hotell, restaurang, storhushåll",Kil,restaurang,6
"Hotell, restaurang, storhushåll",Kil,arbetsgrupp,3
"Hotell, restaurang, storhushåll",Kil,egen bil,3
"Hotell, restaurang, storhushåll",Kil,städning,3
"Hotell, restaurang, storhushåll",Kil,dryck,2
"Hotell, restaurang, storhushåll",Kil,servering av mat,2
"Hotell, restaurang, storhushåll",Kil,grillning,2
"Hotell, restaurang, storhushåll",Kil,kebab,2
"Hotell, restaurang, storhushåll",Kil,paketering,2
"Hotell, restaurang, storhushåll",Kil,livsmedelshygien,2
"Installation, drift, underhåll",Norrtälje,engelska,129
"Installation, drift, underhåll",Norrtälje,reparation,115
"Installation, drift, underhåll",Norrtälje,personbilar,105
"Installation, drift, underhåll",Norrtälje,däckskifte,103
"Installation, drift, underhåll",Norrtälje,fordon,96
"Installation, drift, underhåll",Norrtälje,verkstad,95
"Installation, drift, underhåll",Norrtälje,personbilsteknik,89
"Installation, drift, underhåll",Norrtälje,svenska,83
"Installation, drift, underhåll",Norrtälje,bilen,75
"Installation, drift, underhåll",Norrtälje,körkort,66
"Installation, drift, underhåll",Ekerö,engelska,21
"Installation, drift, underhåll",Ekerö,fordonsbranschen,19
"Installation, drift, underhåll",Ekerö,reparation,18
"Installation, drift, underhåll",Ekerö,bilen,17
"Installation, drift, underhåll",Ekerö,svenska,17
"Installation, drift, underhåll",Ekerö,körkort,16
"Installation, drift, underhåll",Ekerö,däckskifte,15
"Installation, drift, underhåll",Ekerö,personbilar,15
"Installation, drift, underhåll",Ekerö,bemanningsarbete,15
"Installation, drift, underhåll",Ekerö,felsökning,6
"Installation, drift, underhåll",Sigtuna,körkort,94
"Installation, drift, underhåll",Sigtuna,svenska,89
"Installation, drift, underhåll",Sigtuna,engelska,79
"Installation, drift, underhåll",Sigtuna,reparation,76
"Installation, drift, underhåll",Sigtuna,fordonsbranschen,27
"Installation, drift, underhåll",Sigtuna,felsökning,26
"Installation, drift, underhåll",Sigtuna,mekanik,25
"Installation, drift, underhåll",Sigtuna,teknik,25
"Installation, drift, underhåll",Sigtuna,el,25
"Installation, drift, underhåll",Sigtuna,bilen,24
"Installation, drift, underhåll",Vaxholm,reparation,29
"Installation, drift, underhåll",Vaxholm,engelska,29
"Installation, drift, underhåll",Vaxholm,däckskifte,28
"Installation, drift, underhåll",Vaxholm,bilen,28
"Installation, drift, underhåll",Vaxholm,personbilar,28
"Installation, drift, underhåll",Vaxholm,bemanningsarbete,28
"Installation, drift, underhåll",Vaxholm,personbilsteknik,14
"Installation, drift, underhåll",Vaxholm,fordonsbranschen,14
"Installation, drift, underhåll",Vaxholm,körkort,3
"Installation, drift, underhåll",Vaxholm,båtar,2
"Installation, drift, underhåll",Sundbyberg,körkort,71
"Installation, drift, underhåll",Sundbyberg,svenska,53
"Installation, drift, underhåll",Sundbyberg,bilen,47
"Installation, drift, underhåll",Sundbyberg,engelska,46
"Installation, drift, underhåll",Sundbyberg,reparation,39
"Installation, drift, underhåll",Sundbyberg,däckskifte,36
"Installation, drift, underhåll",Sundbyberg,montering,25
"Installation, drift, underhåll",Sundbyberg,fordonsbranschen,24
"Installation, drift, underhåll",Sundbyberg,god fysik,22
"Installation, drift, underhåll",Sundbyberg,gymnasiet,22
"Hotell, restaurang, storhushåll",Södertälje,svenska,159
"Hotell, restaurang, storhushåll",Södertälje,mat,62
"Hotell, restaurang, storhushåll",Södertälje,engelska,58
"Hotell, restaurang, storhushåll",Södertälje,utrustning,46
"Hotell, restaurang, storhushåll",Södertälje,god fysik,45
"Hotell, restaurang, storhushåll",Södertälje,teknik,45
"Hotell, restaurang, storhushåll",Södertälje,datorer,45
"Hotell, restaurang, storhushåll",Södertälje,läkemedelsproduktion,45
"Hotell, restaurang, storhushåll",Södertälje,restaurang,32
"Hotell, restaurang, storhushåll",Södertälje,servering,31
Chefer och verksamhetsledare,Sundbyberg,svenska,70
Chefer och verksamhetsledare,Sundbyberg,personalansvar,70
Chefer och verksamhetsledare,Sundbyberg,ledarskap,68
Chefer och verksamhetsledare,Sundbyberg,engelska,43
Chefer och verksamhetsledare,Sundbyberg,ekonomi,37
Chefer och verksamhetsledare,Sundbyberg,högskoleutbildning,34
Chefer och verksamhetsledare,Sundbyberg,budget,30
Chefer och verksamhetsledare,Sundbyberg,budgetansvar,29
Chefer och verksamhetsledare,Sundbyberg,chefserfarenhet,26
Chefer och verksamhetsledare,Sundbyberg,utvecklingsarbete,26
Naturvetenskap,Huddinge,svenska,36
Naturvetenskap,Huddinge,personuppgifter,26
Naturvetenskap,Huddinge,forskning,19
Naturvetenskap,Huddinge,samverkan,18
Naturvetenskap,Huddinge,laboratorieverksamhet,17
Naturvetenskap,Huddinge,högskoleutbildning,16
Naturvetenskap,Huddinge,strålningsfysik,15
Naturvetenskap,Huddinge,strålsäkerhet,15
Naturvetenskap,Huddinge,engelska,15
Naturvetenskap,Huddinge,nuklearmedicin,15
Chefer och verksamhetsledare,Sundsvall,svenska,222
Chefer och verksamhetsledare,Sundsvall,personalansvar,168
Chefer och verksamhetsledare,Sundsvall,ledarskap,167
Chefer och verksamhetsledare,Sundsvall,engelska,147
Chefer och verksamhetsledare,Sundsvall,körkort,107
Chefer och verksamhetsledare,Sundsvall,ekonomi,96
Chefer och verksamhetsledare,Sundsvall,högskoleutbildning,84
Chefer och verksamhetsledare,Sundsvall,budgetansvar,81
Chefer och verksamhetsledare,Sundsvall,beredskap,73
Chefer och verksamhetsledare,Sundsvall,arbetsmiljö,72
"Administration, ekonomi, juridik",Grums,dataskyddslagstiftning,11
"Administration, ekonomi, juridik",Grums,svenska,7
"Administration, ekonomi, juridik",Grums,eftergymnasial utbildning,5
"Administration, ekonomi, juridik",Grums,arbetslivserfarenhet,4
"Administration, ekonomi, juridik",Grums,engelska,4
"Administration, ekonomi, juridik",Grums,gymnasieutbildning,4
"Administration, ekonomi, juridik",Grums,personec p,4
"Administration, ekonomi, juridik",Grums,uppehållsanställningar,4
"Administration, ekonomi, juridik",Grums,omsorg,4
"Administration, ekonomi, juridik",Grums,sjukvård,4
Pedagogik,Österåker,funktionsnedsättning,119
Pedagogik,Österåker,barn,104
Pedagogik,Österåker,svenska,90
Pedagogik,Österåker,undervisning,82
Pedagogik,Österåker,förskola,63
Pedagogik,Österåker,styrdokument,36
Pedagogik,Österåker,verktyg,31
Pedagogik,Österåker,energi,29
Pedagogik,Österåker,material,28
Pedagogik,Österåker,ledarskap,24
Hälso- och sjukvård,Laxå,körkort,27
Hälso- och sjukvård,Laxå,svenska,18
Hälso- och sjukvård,Laxå,äldreomsorg,13
Hälso- och sjukvård,Laxå,särskilt boende,12
Hälso- och sjukvård,Laxå,omvårdnad,11
Hälso- och sjukvård,Laxå,hemsjukvård,10
Hälso- och sjukvård,Laxå,sjukvård,9
Hälso- och sjukvård,Laxå,kvällstjänstgöring,8
Hälso- och sjukvård,Laxå,korttidsboende,8
Hälso- och sjukvård,Laxå,nattjänstgöring,8
"Transport, distribution, lager",Gnesta,körkort,20
"Transport, distribution, lager",Gnesta,svenska,20
"Transport, distribution, lager",Gnesta,lager,10
"Transport, distribution, lager",Gnesta,truckkort,9
"Transport, distribution, lager",Gnesta,däck,8
"Transport, distribution, lager",Gnesta,tvättmaskin,8
"Transport, distribution, lager",Gnesta,bilen,7
"Transport, distribution, lager",Gnesta,transport,7
"Transport, distribution, lager",Gnesta,anläggning,7
"Transport, distribution, lager",Gnesta,engelska,3
Yrken med social inriktning,Tanum,körkort,47
Yrken med social inriktning,Tanum,svenska,32
Yrken med social inriktning,Tanum,dokumentation,20
Yrken med social inriktning,Tanum,kommunikation,19
Yrken med social inriktning,Tanum,barn,17
Yrken med social inriktning,Tanum,kompetensutveckling,15
Yrken med social inriktning,Tanum,datorvana,15
Yrken med social inriktning,Tanum,egen bil,15
Yrken med social inriktning,Tanum,tracheostomi,13
Yrken med social inriktning,Tanum,avklädning,11
Yrken med social inriktning,Vimmerby,körkort,36
Yrken med social inriktning,Vimmerby,svenska,27
Yrken med social inriktning,Vimmerby,omsorg,15
Yrken med social inriktning,Vimmerby,sjukvård,15
Yrken med social inriktning,Vimmerby,barn,15
Yrken med social inriktning,Vimmerby,datorvana,13
Yrken med social inriktning,Vimmerby,socionomutbildning,11
Yrken med social inriktning,Vimmerby,personlig hygien,11
Yrken med social inriktning,Vimmerby,assistans,10
Yrken med social inriktning,Vimmerby,insatser,9
Hälso- och sjukvård,Tierp,körkort,95
Hälso- och sjukvård,Tierp,sjukvård,86
Hälso- och sjukvård,Tierp,finska,64
Hälso- och sjukvård,Tierp,svenska,51
Hälso- och sjukvård,Tierp,hemsjukvård,49
Hälso- och sjukvård,Tierp,primärvård,46
Hälso- och sjukvård,Tierp,vårderfarenhet,46
Hälso- och sjukvård,Tierp,konsultchefer,46
Hälso- och sjukvård,Tierp,behandling,34
Hälso- och sjukvård,Tierp,nätverk,30
Chefer och verksamhetsledare,Ljungby,svenska,82
Chefer och verksamhetsledare,Ljungby,ekonomi,67
Chefer och verksamhetsledare,Ljungby,engelska,57
Chefer och verksamhetsledare,Ljungby,ledarskap,53
Chefer och verksamhetsledare,Ljungby,arbetslivserfarenhet,53
Chefer och verksamhetsledare,Ljungby,personalansvar,40
Chefer och verksamhetsledare,Ljungby,körkort,37
Chefer och verksamhetsledare,Ljungby,redovisning,30
Chefer och verksamhetsledare,Ljungby,datorvana,26
Chefer och verksamhetsledare,Ljungby,arbetsmiljö,22
"Installation, drift, underhåll",Finspång,engelska,44
"Installation, drift, underhåll",Finspång,svenska,41
"Installation, drift, underhåll",Finspång,körkort,38
"Installation, drift, underhåll",Finspång,reparation,22
"Installation, drift, underhåll",Finspång,felsökning,21
"Installation, drift, underhåll",Finspång,förbättringsarbete,19
"Installation, drift, underhåll",Finspång,el,17
"Installation, drift, underhåll",Finspång,energi,17
"Installation, drift, underhåll",Finspång,automation,16
"Installation, drift, underhåll",Finspång,förebyggande underhåll,13
Naturbruk,Örebro,körkort,24
Naturbruk,Örebro,svenska,10
Naturbruk,Örebro,planter,9
Naturbruk,Örebro,trädgårdsskötsel,8
Naturbruk,Örebro,gräsklippning,8
Naturbruk,Örebro,skötsel,8
Naturbruk,Örebro,trädgård,8
Naturbruk,Örebro,häckklippning,7
Naturbruk,Örebro,snöröjning,7
Naturbruk,Örebro,röjsåg,7
Industriell tillverkning,Motala,svenska,48
Industriell tillverkning,Motala,körkort,37
Industriell tillverkning,Motala,ritningsläsning,31
Industriell tillverkning,Motala,truckkort,22
Industriell tillverkning,Motala,montering,19
Industriell tillverkning,Motala,svetsning,13
Industriell tillverkning,Motala,gymnasieutbildning,12
Industriell tillverkning,Motala,traverskort,12
Industriell tillverkning,Motala,verktyg,11
Industriell tillverkning,Motala,industri,11
Naturbruk,Solna,ogräsrensning,12
Naturbruk,Solna,anläggning,12
Naturbruk,Solna,trimning,11
Naturbruk,Solna,beskärning,11
Naturbruk,Solna,körkort,7
Naturbruk,Solna,hunddagis,7
Naturbruk,Solna,svenska,6
Naturbruk,Solna,städning,5
Naturbruk,Solna,skötsel,4
Naturbruk,Solna,matning,4
"Hotell, restaurang, storhushåll",Norrköping,mat,111
"Hotell, restaurang, storhushåll",Norrköping,svenska,82
"Hotell, restaurang, storhushåll",Norrköping,körkort,74
"Hotell, restaurang, storhushåll",Norrköping,dryck,71
"Hotell, restaurang, storhushåll",Norrköping,servering,54
"Hotell, restaurang, storhushåll",Norrköping,egen bil,53
"Hotell, restaurang, storhushåll",Norrköping,engelska,48
"Hotell, restaurang, storhushåll",Norrköping,restaurang,47
"Hotell, restaurang, storhushåll",Norrköping,restaurangbranschen,38
"Hotell, restaurang, storhushåll",Norrköping,kök,34
Yrken med social inriktning,Salem,körkort,36
Yrken med social inriktning,Salem,svenska,34
Yrken med social inriktning,Salem,omsorg,24
Yrken med social inriktning,Salem,sjukvård,23
Yrken med social inriktning,Salem,lss,21
Yrken med social inriktning,Salem,dokumentation,18
Yrken med social inriktning,Salem,matlagning,14
Yrken med social inriktning,Salem,barn,14
Yrken med social inriktning,Salem,hjärnskada,13
Yrken med social inriktning,Salem,nätverk,13
"Kultur, media, design",Mölndal,svenska,13
"Kultur, media, design",Mölndal,engelska,12
"Kultur, media, design",Mölndal,kanaler,7
"Kultur, media, design",Mölndal,material,7
"Kultur, media, design",Mölndal,adobe photoshop,6
"Kultur, media, design",Mölndal,kommunikation,5
"Kultur, media, design",Mölndal,media,5
"Kultur, media, design",Mölndal,ljussättning,5
"Kultur, media, design",Mölndal,sociala medier,5
"Kultur, media, design",Mölndal,teknik,4
Hälso- och sjukvård,Sigtuna,svenska,149
Hälso- och sjukvård,Sigtuna,körkort,79
Hälso- och sjukvård,Sigtuna,sjukvård,79
Hälso- och sjukvård,Sigtuna,registerkontroll,54
Hälso- och sjukvård,Sigtuna,yrkeslegitimation,54
Hälso- och sjukvård,Sigtuna,hemsjukvård,50
Hälso- och sjukvård,Sigtuna,omvårdnad,48
Hälso- och sjukvård,Sigtuna,äldreomsorg,47
Hälso- och sjukvård,Sigtuna,hälsovård,45
Hälso- och sjukvård,Sigtuna,vårdcentral,42
Säkerhet och bevakning,Vaggeryd,registerkontroll,4
Säkerhet och bevakning,Vaggeryd,säkerhetsprövning,4
Säkerhet och bevakning,Vaggeryd,räddningstjänst,4
Säkerhet och bevakning,Vaggeryd,nätverk,4
Säkerhet och bevakning,Vaggeryd,beredskap,3
Säkerhet och bevakning,Vaggeryd,säkerhet,3
Säkerhet och bevakning,Vaggeryd,farligt gods,3
Säkerhet och bevakning,Vaggeryd,administration,3
